label,mean_intensity,frame
17,4.45772359,393
18,3.701332107,393
19,3.035894091,393
20,4.610090316,393
21,5.078017036,393
22,6.565566415,393
23,2.455964756,393
24,3.673813814,393
25,2.447374214,393
26,2.838664822,393
27,4.727301363,393
28,6.459984206,393
29,5.161149839,393
30,6.261901763,393
1,3.845090419,394
2,6.598315514,394
3,2.415106717,394
4,4.028910748,394
5,3.379485999,394
6,6.701660388,394
7,5.754628426,394
8,3.768084535,394
9,2.872582964,394
10,3.414627815,394
11,2.62052776,394
12,5.918043535,394
13,2.069063757,394
14,4.194247742,394
15,3.573045151,394
16,3.385975082,394
17,4.496585682,394
18,3.695722388,394
19,2.994844275,394
20,4.640129163,394
21,5.045654416,394
22,6.65891227,394
23,2.499423102,394
24,3.641549977,394
25,2.475777192,394
26,2.860505131,394
27,4.786366284,394
28,6.461489764,394
29,5.24974704,394
30,6.261191967,394
1,3.849607024,395
2,6.682069867,395
3,2.468155708,395
4,4.051060443,395
5,3.375045415,395
6,6.758748606,395
7,5.78852446,395
8,3.716347582,395
9,2.85129379,395
10,3.455413574,395
11,2.681247418,395
12,5.927743451,395
13,2.037563185,395
14,4.208294758,395
15,3.535089141,395
16,3.39907559,395
17,4.444219711,395
18,3.745350105,395
19,2.995529245,395
20,4.620638891,395
21,5.056406321,395
22,6.606635754,395
23,2.495377339,395
24,3.680641081,395
25,2.552972474,395
26,2.917940249,395
27,4.821236898,395
28,6.493268392,395
29,5.221543013,395
30,6.367303734,395
1,3.873192481,396
2,6.67811606,396
3,2.536363387,396
4,4.099400154,396
5,3.375909075,396
6,6.783695364,396
7,5.73622808,396
8,3.788787967,396
9,2.879112209,396
10,3.496251018,396
11,2.627113549,396
12,5.941891504,396
13,2.084345864,396
14,4.19657717,396
15,3.552476973,396
16,3.396353778,396
17,4.524058772,396
18,3.739534464,396
19,2.995414785,396
20,4.657057485,396
21,5.09229553,396
22,6.603936996,396
23,2.484960799,396
24,3.641290609,396
25,2.545659515,396
26,2.86696398,396
27,4.819971418,396
28,6.51609357,396
29,5.246728259,396
30,6.292435815,396
1,3.927617952,397
2,6.626415512,397
3,2.494631576,397
4,4.050200245,397
5,3.459843941,397
6,6.730827528,397
7,5.836086321,397
8,3.692331697,397
9,2.883529976,397
10,3.492485319,397
11,2.691121712,397
12,5.989728548,397
13,2.10805904,397
14,4.193912941,397
15,3.525811433,397
16,3.381050397,397
17,4.533965327,397
18,3.742945146,397
19,3.038336802,397
20,4.6774909,397
21,5.098465372,397
22,6.61403299,397
23,2.436006328,397
24,3.645100521,397
25,2.58619179,397
26,2.951346005,397
27,4.777839595,397
28,6.604024088,397
29,5.316158845,397
30,6.351671356,397
1,3.95564364,398
2,6.705975282,398
3,2.533779527,398
4,4.131877433,398
5,3.43679917,398
6,6.756484521,398
7,5.834367058,398
8,3.750107618,398
9,2.889574224,398
10,3.564218064,398
11,2.714632051,398
12,5.92838439,398
13,2.136766306,398
14,4.247312253,398
15,3.527503919,398
16,3.380305343,398
17,4.462490101,398
18,3.687390537,398
19,2.988762582,398
20,4.69722868,398
21,5.094037847,398
22,6.680960818,398
23,2.460881594,398
24,3.656167774,398
25,2.524788363,398
26,2.909036364,398
27,4.850682023,398
28,6.540111818,398
29,5.296455845,398
30,6.372806429,398
1,3.979604171,399
2,6.670644824,399
3,2.507253412,399
4,4.12550788,399
5,3.422644567,399
6,6.812357661,399
7,5.848794054,399
8,3.755705335,399
9,2.917820901,399
10,3.601788428,399
11,2.723806103,399
12,5.973653275,399
13,2.133575169,399
14,4.237516532,399
15,3.508771419,399
16,3.369016624,399
17,4.482824886,399
18,3.767943392,399
19,2.965870561,399
20,4.684699867,399
21,5.131742393,399
22,6.687670009,399
23,2.428770476,399
24,3.718159561,399
25,2.516478595,399
26,2.916277522,399
27,4.803382635,399
28,6.595082441,399
29,5.321258935,399
30,6.37770035,399
1,1.999448162,400
2,6.71016809,400
3,0.537970526,400
4,2.189418393,400
5,3.482539571,400
6,6.801644156,400
7,3.874956004,400
8,5.758559293,400
9,0.999709221,400
10,1.572284717,400
11,0.691971576,400
12,3.985430627,400
13,2.095742019,400
14,2.339443534,400
15,5.596141365,400
16,3.406614572,400
17,6.440028804,400
18,5.717516574,400
19,5.037303663,400
20,6.70363671,400
21,5.137135609,400
22,6.651417836,400
23,4.450772422,400
24,5.724668044,400
25,2.503784654,400
26,2.936877483,400
27,4.821058572,400
28,4.625620878,400
29,3.382523437,400
30,4.424812393,400
1,1.949647038,401
2,6.695552209,401
3,0.641839299,401
4,2.139337804,401
5,3.398998964,401
6,6.81431446,401
7,3.918978004,401
8,5.701793495,401
9,1.007752478,401
10,1.584161046,401
11,0.770841049,401
12,4.079443355,401
13,2.116541875,401
14,2.312238335,401
15,5.527537377,401
16,3.409018769,401
17,6.501886382,401
18,5.709926875,401
19,4.982898452,401
20,6.61516798,401
21,5.141331639,401
22,6.64716858,401
23,4.454802059,401
24,5.714832563,401
25,2.548815921,401
26,2.900532876,401
27,4.841433009,401
28,4.682290395,401
29,3.395586343,401
30,4.402715019,401
1,2.010008538,402
2,6.649004894,402
3,0.659728236,402
4,2.208899047,402
5,3.473893812,402
6,6.782170306,402
7,3.91126841,402
8,5.783607715,402
9,1.014730865,402
10,1.666142939,402
11,0.729603373,402
12,4.039621017,402
13,2.086207948,402
14,2.316487246,402
15,5.529220098,402
16,3.377343441,402
17,6.479207965,402
18,5.724826079,402
19,4.976228217,402
20,6.610996134,402
21,5.144235763,402
22,6.640033733,402
23,4.489544757,402
24,5.665614512,402
25,2.58877727,402
26,2.958304308,402
27,4.768045784,402
28,4.712230791,402
29,3.343900455,402
30,4.486148635,402
1,1.986362464,403
2,6.59574637,403
3,0.583750445,403
4,2.218216189,403
5,3.396714496,403
6,6.733080895,403
7,3.930709877,403
8,5.707873065,403
9,1.027587045,403
10,1.634513189,403
11,0.802848247,403
12,4.093983389,403
13,2.072279757,403
14,2.381431816,403
15,5.534426854,403
16,3.375961344,403
17,6.464821206,403
18,5.71759654,403
19,4.98953159,403
20,6.675911962,403
21,5.060631617,403
22,6.661116092,403
23,4.495983589,403
24,5.659451435,403
25,2.545458999,403
26,2.865409949,403
27,4.814673216,403
28,4.707840061,403
29,3.394315368,403
30,4.461042249,403
1,2.055599556,404
2,6.603533553,404
3,0.698477706,404
4,2.254391533,404
5,3.437324569,404
6,6.735991537,404
7,3.991722835,404
8,5.752030077,404
9,1.092361566,404
10,1.658972866,404
11,0.83723218,404
12,4.109234716,404
13,2.011649942,404
14,2.374636349,404
15,5.519207518,404
16,3.347943261,404
17,6.45849907,404
18,5.764947634,404
19,5.00377003,404
20,6.638713392,404
21,5.088741724,404
22,6.582079994,404
23,4.447842759,404
24,5.68712236,404
25,2.48996831,404
26,2.884477686,404
27,4.779004861,404
28,4.749620429,404
29,3.464163567,404
30,4.506971817,404
1,2.064839798,405
2,6.6102128,405
3,0.687248601,405
4,2.21668442,405
5,3.388162052,405
6,6.722412741,405
7,3.988368016,405
8,5.712022345,405
9,1.027431713,405
10,1.665273094,405
11,0.804411132,405
12,4.082010404,405
13,1.992173074,405
14,2.375884972,405
15,5.570392999,405
16,3.355075983,405
17,6.503217667,405
18,5.771516031,405
19,5.01337061,405
20,6.635128252,405
21,5.035941761,405
22,6.648561812,405
23,4.408151197,405
24,5.704392107,405
25,2.526198271,405
26,2.904365239,405
27,4.788106307,405
28,4.751291523,405
29,3.424310655,405
30,4.539441561,405
1,2.129497247,406
2,6.595079637,406
3,0.730168517,406
4,2.288237519,406
5,3.386220936,406
6,6.639839333,406
7,3.97696446,406
8,5.720476379,406
9,1.068258379,406
10,1.741103034,406
11,0.887516423,406
12,4.104742128,406
13,2.008195106,406
14,2.446118424,406
15,5.513981006,406
16,3.356783734,406
17,6.479437062,406
18,5.708935256,406
19,4.970236982,406
20,6.642866859,406
21,5.039906571,406
22,6.553584718,406
23,4.492558137,406
24,5.731544069,406
25,2.492367075,406
26,2.856689837,406
27,4.691651619,406
28,4.788941754,406
29,3.444271416,406
30,4.57682193,406
1,2.09585841,407
2,6.529598249,407
3,0.708890753,407
4,2.306427679,407
5,3.374029182,407
6,6.658521113,407
7,4.02351486,407
8,5.744400591,407
9,1.095232163,407
10,1.727083815,407
11,0.826429683,407
12,4.129010896,407
13,1.954205564,407
14,2.471676945,407
15,5.519886953,407
16,3.255127505,407
17,6.455781288,407
18,5.764983515,407
19,5.062837311,407
20,6.636757756,407
21,4.991874208,407
22,6.603377599,407
23,4.42380862,407
24,5.645363862,407
25,2.38781403,407
26,2.796416064,407
27,4.688600468,407
28,4.783388643,407
29,3.446657208,407
30,4.591536542,407
1,2.09251369,408
2,6.486328621,408
3,0.735016451,408
4,2.32638531,408
5,3.273051942,408
6,6.643587033,408
7,4.011738287,408
8,5.731474079,408
9,1.158521039,408
10,1.766445805,408
11,0.927815669,408
12,4.162035248,408
13,1.898006633,408
14,2.472302627,408
15,5.570942383,408
16,3.245459893,408
17,6.506726267,408
18,5.756742247,408
19,5.037386283,408
20,6.660921791,408
21,5.012236882,408
22,6.489146081,408
23,4.468568949,408
24,5.63713599,408
25,2.436542095,408
26,2.777842667,408
27,4.698400086,408
28,4.740677993,408
29,3.458626577,408
30,4.588828781,408
1,2.115146237,409
2,6.521099921,409
3,0.752381586,409
4,2.350708148,409
5,3.305538831,409
6,6.554600965,409
7,4.015742866,409
8,5.705777297,409
9,1.19957,409
10,1.791449099,409
11,0.909507368,409
12,4.164395107,409
13,1.933400747,409
14,2.429738332,409
15,5.540432772,409
16,3.186619756,409
17,6.494322587,409
18,5.771670701,409
19,4.998099384,409
20,6.653792995,409
21,4.95096367,409
22,6.514362341,409
23,4.408877843,409
24,5.701642379,409
25,2.350122607,409
26,2.771649968,409
27,4.582252832,409
28,4.792933749,409
29,3.541264825,409
30,4.586877276,409
1,2.197038212,410
2,6.498029187,410
3,0.790223434,410
4,2.378046255,410
5,3.210355544,410
6,6.577914077,410
7,4.072580588,410
8,5.706848377,410
9,1.14442567,410
10,1.764493411,410
11,0.905273337,410
12,4.162967829,410
13,1.826347558,410
14,2.501714258,410
15,5.577261493,410
16,3.197009345,410
17,6.523682565,410
18,5.703164965,410
19,4.997649703,410
20,6.661021006,410
21,4.935304658,410
22,6.421531022,410
23,4.4463314,410
24,5.715429369,410
25,2.297019349,410
26,2.760288676,410
27,4.55353187,410
28,4.837441539,410
29,3.564277473,410
30,4.618398506,410
1,2.202749035,411
2,6.411058887,411
3,0.757542214,411
4,2.410938441,411
5,3.168859444,411
6,6.517129083,411
7,4.12575369,411
8,5.731569216,411
9,1.227829432,411
10,1.79371802,411
11,0.916932438,411
12,4.268982066,411
13,1.841527482,411
14,2.541451542,411
15,5.562209185,411
16,3.166302918,411
17,6.449562949,411
18,5.736285849,411
19,5.010634233,411
20,6.677049512,411
21,4.882453382,411
22,6.366175347,411
23,4.504976783,411
24,5.716841669,411
25,2.263585986,411
26,2.711177373,411
27,4.600269154,411
28,4.827893742,411
29,3.604215802,411
30,4.664991598,411
1,2.171079577,412
2,6.331640375,412
3,0.766614527,412
4,2.377461693,412
5,3.120329542,412
6,6.509956562,412
7,4.145889513,412
8,5.765483035,412
9,1.243501055,412
10,1.855235845,412
11,1.01892542,412
12,4.297643824,412
13,1.791901756,412
14,2.498812432,412
15,5.532068828,412
16,3.142589718,412
17,6.516382019,412
18,5.706044392,412
19,5.02840446,412
20,6.648491202,412
21,4.845229106,412
22,6.401566577,412
23,4.416450113,412
24,5.700053145,412
25,2.243793461,412
26,2.61208936,412
27,4.485234629,412
28,4.840200363,412
29,3.604696407,412
30,4.695912753,412
1,2.18941807,413
2,6.294941849,413
3,0.814450243,413
4,2.453024643,413
5,3.093670262,413
6,6.372215282,413
7,4.107206169,413
8,5.779551202,413
9,1.202944599,413
10,1.826754283,413
11,0.950901343,413
12,4.25527996,413
13,1.788102515,413
14,2.528069286,413
15,5.571549505,413
16,3.030524307,413
17,6.505167038,413
18,5.760999383,413
19,4.980417284,413
20,6.634908919,413
21,4.789619594,413
22,6.35318704,413
23,4.448750068,413
24,5.727608371,413
25,2.192660942,413
26,2.630904537,413
27,4.507988199,413
28,4.890641978,413
29,3.571729916,413
30,4.638576472,413
1,2.271144383,414
2,6.22023023,414
3,0.874165405,414
4,2.44038535,414
5,3.005624052,414
6,6.345185713,414
7,4.145823468,414
8,5.698167503,414
9,1.240452197,414
10,1.889862341,414
11,0.983584206,414
12,4.275013689,414
13,1.690322406,414
14,2.613491801,414
15,5.518094078,414
16,3.048338282,414
17,6.449316453,414
18,5.679122353,414
19,4.984672959,414
20,6.626398204,414
21,4.704773634,414
22,6.258349,414
23,4.437095748,414
24,5.683307267,414
25,2.129742926,414
26,2.482115262,414
27,4.379367082,414
28,4.946292319,414
29,3.571446404,414
30,4.686723985,414
1,2.22836385,415
2,6.258137891,415
3,0.843922754,415
4,2.41830569,415
5,2.993897544,415
6,6.327125335,415
7,4.134259391,415
8,5.729065128,415
9,1.261526306,415
10,1.92460814,415
11,1.018497179,415
12,4.261912263,415
13,1.596578083,415
14,2.547294543,415
15,5.560107749,415
16,2.907960276,415
17,6.507297432,415
18,5.73507185,415
19,5.051723436,415
20,6.644725563,415
21,4.632353414,415
22,6.236548423,415
23,4.496889565,415
24,5.72358827,415
25,2.066392876,415
26,2.432844619,415
27,4.345540219,415
28,4.876480399,415
29,3.686018565,415
30,4.745890099,415
1,2.323313636,416
2,6.124641555,416
3,0.911120732,416
4,2.436495035,416
5,2.938855314,416
6,6.242784375,416
7,4.232698992,416
8,5.699779293,416
9,1.338421166,416
10,1.912870025,416
11,1.065778509,416
12,4.34926823,416
13,1.591545173,416
14,2.640595165,416
15,5.550181521,416
16,2.908093832,416
17,6.481970088,416
18,5.712510277,416
19,4.99140547,416
20,6.683958798,416
21,4.590365023,416
22,6.168173839,416
23,4.493314763,416
24,5.728988004,416
25,2.07155256,416
26,2.458624131,416
27,4.330876156,416
28,4.969945412,416
29,3.641559976,416
30,4.731483696,416
1,2.331791933,417
2,6.114731461,417
3,0.960808774,417
4,2.484103854,417
5,2.90508838,417
6,6.228784166,417
7,4.251287752,417
8,5.691413985,417
9,1.27872837,417
10,1.944751797,417
11,1.078275213,417
12,4.383827231,417
13,1.56469936,417
14,2.632739861,417
15,5.533254069,417
16,2.797719084,417
17,6.532313838,417
18,5.710858305,417
19,5.003799477,417
20,6.685448642,417
21,4.499569995,417
22,6.141976223,417
23,4.430150629,417
24,5.716922536,417
25,2.038553825,417
26,2.340399715,417
27,4.265580418,417
28,4.9853351,417
29,3.658752141,417
30,4.741581376,417
1,2.289342668,418
2,6.026974678,418
3,0.893247721,418
4,2.5492098,418
5,2.854752538,418
6,6.175731621,418
7,4.238166935,418
8,5.755926605,418
9,1.360595057,418
10,1.97113888,418
11,1.056399534,418
12,4.335984152,418
13,1.522764014,418
14,2.650079827,418
15,5.56686721,418
16,2.823872574,418
17,6.451976494,418
18,5.743080566,418
19,5.052907163,418
20,6.676468689,418
21,4.492435032,418
22,6.030675551,418
23,4.414499531,418
24,5.663182647,418
25,1.959811348,418
26,2.269019716,418
27,4.20040416,418
28,5.029497794,418
29,3.738190588,418
30,4.769530949,418
1,2.309731642,419
2,5.995980155,419
3,0.971157941,419
4,2.561528276,419
5,2.756424875,419
6,6.051075888,419
7,4.273697528,419
8,5.749999681,419
9,1.334138611,419
10,1.995173193,419
11,1.092848063,419
12,4.357330037,419
13,1.407106602,419
14,2.626152345,419
15,5.59360007,419
16,2.728469259,419
17,6.502098698,419
18,5.763738379,419
19,5.032094761,419
20,6.633180968,419
21,4.431534693,419
22,5.992530393,419
23,4.469094592,419
24,5.651828356,419
25,1.852619085,419
26,2.227650795,419
27,4.136275036,419
28,5.046213654,419
29,3.726145137,419
30,4.808723235,419
1,2.419951908,420
2,5.945435254,420
3,0.968312832,420
4,2.589661759,420
5,2.682344925,420
6,6.031940598,420
7,4.284806218,420
8,5.706056648,420
9,1.393846455,420
10,1.970214642,420
11,1.107790522,420
12,4.440411807,420
13,1.335833019,420
14,2.727422595,420
15,5.60635718,420
16,2.682154049,420
17,6.476013364,420
18,5.739509473,420
19,4.999951166,420
20,6.668586775,420
21,4.37328482,420
22,5.928431251,420
23,4.440017624,420
24,5.687018797,420
25,1.787237145,420
26,2.186276863,420
27,4.107360024,420
28,5.049405868,420
29,3.709162345,420
30,4.868459355,420
1,2.37875511,421
2,5.901974727,421
3,1.030792115,421
4,2.582567249,421
5,2.616752422,421
6,5.970151539,421
7,4.292652104,421
8,5.71313602,421
9,1.382800601,421
10,1.955875735,421
11,1.125309711,421
12,4.443072637,421
13,1.333175806,421
14,2.701505342,421
15,5.567242987,421
16,2.637083938,421
17,6.533496826,421
18,5.763907232,421
19,5.034149932,421
20,6.666847117,421
21,4.356870228,421
22,5.853991928,421
23,4.473589192,421
24,5.677508266,421
25,1.723230168,421
26,2.155430806,421
27,3.985218167,421
28,5.045263569,421
29,3.796624932,421
30,4.837818163,421
1,2.398432326,422
2,5.777569341,422
3,0.981732949,422
4,2.594900323,422
5,2.548207982,422
6,5.894117227,422
7,4.258711162,422
8,5.692125512,422
9,1.418675557,422
10,2.010977096,422
11,1.165109939,422
12,4.405969698,422
13,1.199561356,422
14,2.739639495,422
15,5.546937298,422
16,2.506884274,422
17,6.470812849,422
18,5.705049645,422
19,4.967748299,422
20,6.65820477,422
21,4.288539172,422
22,5.845673518,422
23,4.409592728,422
24,5.719982625,422
25,1.653059755,422
26,2.082734399,422
27,3.94389707,422
28,5.033689528,422
29,3.827091473,422
30,4.829408448,422
1,2.462688148,423
2,5.695418756,423
3,1.053320645,423
4,2.585665756,423
5,2.471902316,423
6,5.887873596,423
7,4.318892877,423
8,5.773249458,423
9,1.464140838,423
10,2.058205172,423
11,1.214438731,423
12,4.483778422,423
13,1.179371994,423
14,2.773333081,423
15,5.52898742,423
16,2.433104328,423
17,6.53403395,423
18,5.730540119,423
19,5.039344244,423
20,6.664776049,423
21,4.150957009,423
22,5.710507764,423
23,4.419720676,423
24,5.642209958,423
25,1.631915262,423
26,1.981454927,423
27,3.852587166,423
28,5.087826425,423
29,3.756463324,423
30,4.844883738,423
1,2.496173129,424
2,5.645113065,424
3,1.087909659,424
4,2.623779859,424
5,2.437487685,424
6,5.81443707,424
7,4.360935153,424
8,5.787223797,424
9,1.481336297,424
10,2.055904668,424
11,1.185820959,424
12,4.472455575,424
13,1.095505874,424
14,2.79590605,424
15,5.532176319,424
16,2.454238615,424
17,6.527963944,424
18,5.723643588,424
19,5.014481582,424
20,6.658957214,424
21,4.108779313,424
22,5.645976164,424
23,4.475017976,424
24,5.657980797,424
25,1.574427573,424
26,1.945125179,424
27,3.833741425,424
28,5.129878132,424
29,3.854060711,424
30,4.852874135,424
1,2.520088458,425
2,5.658494276,425
3,1.118599632,425
4,2.6544026,425
5,2.367335566,425
6,5.738475287,425
7,4.381249764,425
8,5.703300691,425
9,1.507602139,425
10,2.105806025,425
11,1.220783634,425
12,4.498476399,425
13,0.996110578,425
14,2.841281179,425
15,5.554412208,425
16,2.334911733,425
17,6.464853683,425
18,5.679754424,425
19,5.047098192,425
20,6.666323787,425
21,4.051354588,425
22,5.625784164,425
23,4.427617818,425
24,5.707386685,425
25,1.521505712,425
26,1.924487455,425
27,3.736269618,425
28,5.162949934,425
29,3.826927198,425
30,4.924560964,425
1,2.51686625,426
2,5.593161271,426
3,1.112503093,426
4,2.639900787,426
5,2.374232387,426
6,5.677466864,426
7,4.370848945,426
8,5.712902258,426
9,1.446961634,426
10,2.086648033,426
11,1.243247569,426
12,4.558617105,426
13,0.96401104,426
14,2.818857248,426
15,5.543194481,426
16,2.253596153,426
17,6.518169537,426
18,5.734271148,426
19,5.061243743,426
20,6.681328746,426
21,3.982292114,426
22,5.571122485,426
23,4.49213952,426
24,5.641705455,426
25,1.456256634,426
26,1.850646674,426
27,3.681879234,426
28,5.172394294,426
29,3.860322953,426
30,4.94317653,426
1,2.49919447,427
2,5.503253887,427
3,1.113935847,427
4,2.673142019,427
5,2.271101845,427
6,5.589946128,427
7,4.447745962,427
8,5.776595689,427
9,1.530245037,427
10,2.134464284,427
11,1.321841559,427
12,4.582777563,427
13,0.893545359,427
14,2.825735288,427
15,5.597848163,427
16,2.225284699,427
17,6.537375779,427
18,5.744742366,427
19,5.058358833,427
20,6.62074097,427
21,3.963828732,427
22,5.462575301,427
23,4.412239841,427
24,5.664283232,427
25,1.355208942,427
26,1.739205188,427
27,3.633360413,427
28,5.132989867,427
29,3.919437386,427
30,4.929282794,427
1,2.489958663,428
2,5.442011735,428
3,1.146043175,428
4,2.730943433,428
5,2.188506138,428
6,5.574321438,428
7,4.390352546,428
8,5.782401117,428
9,1.495078799,428
10,2.10967193,428
11,1.339702622,428
12,4.561759786,428
13,0.874079094,428
14,2.901173776,428
15,5.543296257,428
16,2.176716655,428
17,6.463081659,428
18,5.737781374,428
19,5.056706482,428
20,6.684740726,428
21,3.874830375,428
22,5.420632591,428
23,4.427928951,428
24,5.67092233,428
25,1.297454183,428
26,1.743560138,428
27,3.527359872,428
28,5.193471885,428
29,3.945333788,428
30,4.998332422,428
1,2.579363364,429
2,5.38786224,429
3,1.191189029,429
4,2.764727296,429
5,2.151223718,429
6,5.491080052,429
7,4.443692868,429
8,5.731717475,429
9,1.542701998,429
10,2.186006974,429
11,1.344289825,429
12,4.636479497,429
13,0.839747552,429
14,2.890054517,429
15,5.54381117,429
16,2.059381632,429
17,6.481493076,429
18,5.752217924,429
19,5.016996973,429
20,6.623366766,429
21,3.819035113,429
22,5.415615755,429
23,4.506236777,429
24,5.69446617,429
25,1.27197306,429
26,1.655594246,429
27,3.47327513,429
28,5.18676068,429
29,3.89425234,429
30,5.022950266,429
1,2.577529177,430
2,5.279485402,430
3,1.181399586,430
4,2.811035815,430
5,2.04768633,430
6,5.435108317,430
7,4.482785401,430
8,5.694816984,430
9,1.576019063,430
10,2.185679707,430
11,1.308482039,430
12,4.602450556,430
13,0.712262923,430
14,2.875698609,430
15,5.544820162,430
16,2.024363839,430
17,6.489833433,430
18,5.735723887,430
19,5.001794189,430
20,6.616440951,430
21,3.787716189,430
22,5.286210815,430
23,4.449688363,430
24,5.648020055,430
25,1.179356072,430
26,1.531566843,430
27,3.473263961,430
28,5.174503981,430
29,3.909361106,430
30,4.994789462,430
1,2.584151033,431
2,5.295405754,431
3,1.147417397,431
4,2.824552478,431
5,2.020187319,431
6,5.390395586,431
7,4.503450664,431
8,5.69369392,431
9,1.58147425,431
10,2.171556629,431
11,1.311159958,431
12,4.659027967,431
13,0.708621083,431
14,2.878570078,431
15,5.590128731,431
16,1.942170545,431
17,6.467308473,431
18,5.685264959,431
19,5.01228351,431
20,6.707386119,431
21,3.725023933,431
22,5.270401428,431
23,4.476677319,431
24,5.71826724,431
25,1.107689912,431
26,1.470854263,431
27,3.389584321,431
28,5.213645588,431
29,3.916167765,431
30,5.023329698,431
1,2.652404351,432
2,5.189514233,432
3,1.257513641,432
4,2.815537745,432
5,1.982078998,432
6,5.275306276,432
7,4.51864106,432
8,5.747149724,432
9,1.61320155,432
10,2.200381388,432
11,1.356086721,432
12,4.650272171,432
13,0.576683092,432
14,2.970219184,432
15,5.571545543,432
16,1.924596718,432
17,6.439341843,432
18,5.690234486,432
19,5.034769578,432
20,6.705477328,432
21,3.601324891,432
22,5.221252918,432
23,4.424647057,432
24,5.676961014,432
25,1.06753383,432
26,1.427851608,432
27,3.376838967,432
28,5.224985639,432
29,3.984335974,432
30,5.108006969,432
1,2.592928741,433
2,5.131503181,433
3,1.253411527,433
4,2.81344611,433
5,1.913897497,433
6,5.274158355,433
7,4.501346065,433
8,5.729044248,433
9,1.680933093,433
10,2.266091222,433
11,1.371115842,433
12,4.711677757,433
13,0.570511359,433
14,2.942221974,433
15,5.567883595,433
16,1.91762533,433
17,6.459828284,433
18,5.738237392,433
19,5.054179755,433
20,6.615821805,433
21,3.605047345,433
22,5.137602996,433
23,4.467367626,433
24,5.723908962,433
25,1.002860778,433
26,1.429348548,433
27,3.305379293,433
28,5.317975567,433
29,3.949556709,433
30,5.066426329,433
1,2.651111583,434
2,5.092728515,434
3,1.27215027,434
4,2.854979121,434
5,1.85283301,434
6,5.160622742,434
7,4.509477981,434
8,5.69261998,434
9,1.614842274,434
10,2.259530555,434
11,1.415069047,434
12,4.732740729,434
13,0.471401681,434
14,2.992090866,434
15,5.539881013,434
16,1.874027985,434
17,6.466009048,434
18,5.706087853,434
19,4.986478608,434
20,6.654103495,434
21,3.524846916,434
22,5.134190142,434
23,4.478991359,434
24,5.678993782,434
25,0.932131051,434
26,1.32258427,434
27,3.184369603,434
28,5.27959436,434
29,4.009426179,434
30,5.12512013,434
1,2.623024517,435
2,4.995483468,435
3,1.246106527,435
4,2.889966627,435
5,1.861990095,435
6,5.125583003,435
7,4.577491437,435
8,5.748079976,435
9,1.688906227,435
10,2.252913655,435
11,1.462289338,435
12,4.670746365,435
13,0.5077001,435
14,2.993165616,435
15,5.588257128,435
16,1.789417625,435
17,6.482175329,435
18,5.686554447,435
19,5.057599293,435
20,6.628402644,435
21,3.46071832,435
22,5.064053343,435
23,4.437828416,435
24,5.659710816,435
25,0.956263795,435
26,1.305309181,435
27,3.195180868,435
28,5.302253612,435
29,3.995614831,435
30,5.114352585,435
1,2.688795297,436
2,4.959866359,436
3,1.310467639,436
4,2.843275164,436
5,1.803087884,436
6,5.077061005,436
7,4.593867696,436
8,5.690884991,436
9,1.681000799,436
10,2.34807771,436
11,1.490388921,436
12,4.775694098,436
13,0.44338308,436
14,2.986017032,436
15,5.510303097,436
16,1.69432779,436
17,6.454925607,436
18,5.721550208,436
19,5.047298001,436
20,6.65831264,436
21,3.388706463,436
22,4.988631279,436
23,4.489270464,436
24,5.646389673,436
25,0.911012195,436
26,1.215937667,436
27,3.095333273,436
28,5.389817552,436
29,4.048839088,436
30,5.168454605,436
1,2.667599641,437
2,4.972181968,437
3,1.304005613,437
4,2.892472114,437
5,1.732537587,437
6,5.096493089,437
7,4.571913166,437
8,5.768491933,437
9,1.674741763,437
10,2.342903173,437
11,1.509083116,437
12,4.784638329,437
13,0.387683527,437
14,3.046332795,437
15,5.593546428,437
16,1.723889544,437
17,6.525140795,437
18,5.734022194,437
19,5.063665579,437
20,6.692795875,437
21,3.387570121,437
22,4.954912924,437
23,4.46672251,437
24,5.6325813,437
25,0.80281667,437
26,1.253840854,437
27,3.119194688,437
28,5.351772647,437
29,4.032349809,437
30,5.186062527,437
1,2.693891185,438
2,4.864666238,438
3,1.34978255,438
4,2.955501934,438
5,1.685142492,438
6,5.04230203,438
7,4.644531559,438
8,5.720398019,438
9,1.697354539,438
10,2.387144235,438
11,1.480604344,438
12,4.801255996,438
13,0.362285939,438
14,3.012272522,438
15,5.5577417,438
16,1.642937152,438
17,6.508306472,438
18,5.711464533,438
19,5.053805155,438
20,6.704839328,438
21,3.332396598,438
22,4.925248513,438
23,4.445293054,438
24,5.685422539,438
25,0.745326624,438
26,1.154156065,438
27,3.098259904,438
28,5.334862619,438
29,4.131918396,438
30,5.195975886,438
1,2.713802098,439
2,4.877742917,439
3,1.315358636,439
4,2.929945081,439
5,1.651312139,439
6,4.987806629,439
7,4.639574924,439
8,5.693780537,439
9,1.796448254,439
10,2.354181336,439
11,1.533400302,439
12,4.762256139,439
13,0.305689615,439
14,3.067578541,439
15,5.546291734,439
16,1.567728636,439
17,6.446335407,439
18,5.750633304,439
19,4.993773711,439
20,6.673203416,439
21,3.283045569,439
22,4.876247522,439
23,4.462144992,439
24,5.64292246,439
25,0.773773483,439
26,1.171614544,439
27,3.01327035,439
28,5.38232875,439
29,4.08941065,439
30,5.234718198,439
1,2.787010584,440
2,4.806191891,440
3,1.390523943,440
4,2.968789093,440
5,1.573606576,440
